,Text,Predicted Label,LLM Response,True Label,Prediction Time
6534,"An employee fell from a flatbed trailer while making a delivery, suffering head and rib injuries that required hospitalization.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5174169540405273
6536,"On September 18, 2020, at 6:21 AM an employee working on the rear passenger side of the garbage truck was struck by a vehicle while picking up curbside garbage. The employee suffered a broken orbital bone, broken cervical discs and facial lacerations.",Amputations involving bone loss,Amputations involving bone,Fractures,0.5607829093933105
6538,An employee was driving a tug with a luggage cart attached. The employee lost consciousness and the tug drove into an airplane. The employee suffered broken ribs and internal contusions.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5222916603088379
6539,"On May 12, 2017, at 9:25 AM, an employee was operating a forklift to pick up a skid with two coils. As he backed up, the skid slid off of the forks. When the skid holding the material slid off the fork, it struck two employees. The first employee suffered a lower left leg amputation, while the second employee suffered a lower right leg amputation.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5623300075531006
6542,"An employee stepped over a piece of steel profile, lost his balance, and fell to the ground. He landed on his left side, suffered a displaced fracture of the left humerus, and was hospitalized.",Fractures (except skull fractures) and concussions,22,Fractures,0.46837472915649414
6544,An employee was picking up an electrical box to install it. The box slipped and when the employee went to grab it his right hand went inside of the box and contacted a thin sheet metal edge that severed tendons and veins on the middle and index fingers.,"Avulsions, enucleations",4,"Cuts, lacerations",0.4224536418914795
6545,An employee was measuring the inside of a trench box and was struck by a piece of concrete fracturing a finger.,"Cuts, lacerations","Cuts, lacer",Fractures,0.5164799690246582
6546,"On 1/14/15, an employee on his mail route accidentally swallowed a pen cap. The pen cap traveled to the employee's lung. The employee was hospitalized.","Poisoning, including poisoning-related asphyxia","Poisoning, including","Soreness, pain, hurt-nonspecified injury",0.5229771137237549
6547,An employee was delivering packages and was found by another employee in poor condition. The employee was hospitalized for heat exhaustion.,"Heat exhaustion, fatigue","Heat exhaustion, fatigue","Heat exhaustion, prostration",0.5166928768157959
6550,"An employee was on a garbage route when he lost consciousness, suffering from dehydration and muscle injury.","Heat exhaustion, fatigue","Heat exhaustion, fatigue",Multiple effects of heat and light,0.5225715637207031
6553,"An employee was working from a ladder on a roof, installing a heating and air conditioning unit, when he fell 20 to 25 feet to the concrete driveway below, cracking his pelvis and ribs and requiring hospitalization.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.555372953414917
6556,An employee was participating in equine training when he fell off the horse. He was hospitalized with fatigue.,"Heat exhaustion, fatigue","Heat exhaustion, fatigue","Traumatic injuries and disorders, unspecified",0.5290572643280029
6557,Two employees were working in an office when a boiler in an adjacent parking area malfunctioned. The boiler exhaust did not switch on to dissipate the carbon monoxide. Both employees were hospitalized for exposure to carbon monoxide.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Poisoning, including poisoning-related asphyxia",0.5634198188781738
6559,"An employee was entering the cab of his tractor trailer and opened the door as the tractor trailer beside him was pulling out. His left hand was then caught between the door and the adjacent trailer, suffering swelling, lacerations to the index and middle fingers, and fractures to the ring and pinky fingers.","Cuts, lacerations","Cuts, lacer",Fractures,0.5578176975250244
6560,"An employee was installing screws and clips in insulation before placing roofing sheets when the employee slipped and fell approximately 45 feet to a lower level, requiring hospitalization for multiple broken bones.","Fractures and other injuries, n.e.c.",Fractures and other,"Traumatic injuries and disorders, unspecified",0.5184423923492432
6561,"An employee was on a forklift elevated to the fourth level of a racking system to pull an order. The employee stepped back into the opening of the pallet and lost his footing, causing him to fall backward and strike his head on the forklift.",Concussions,Concussions,"Soreness, pain, hurt-nonspecified injury",0.5093498229980469
6564,"An employee was jogging a machine to verify a preventative maintenance task had been completed when his fingers were pinned between the machine's belt and pulley. He suffered fractures to the topmost joints of his right index and ring fingers, requiring hospitalization.",Fractures and dislocations,Fractures and dis,Fractures,0.5558805465698242
6565,"An employee was walking on a steel beam when they fell 14-feet, resulting in multiple fractures to the head, back, and clavicle, as well as a collapsed lung.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,"Fractures and other injuries, n.e.c.",0.5151731967926025
6569,An employee slipped off a ladder while removing fryer hood vents from housing and the employee's foot/ankle went into the fryer. The employee was hospitalized for burn injuries.,"Burns and other injuries, n.e.c.",Burns and other injuries,"Heat (thermal) burns, unspecified",0.5178687572479248
6571,"A driver was standing on the side step of his dump truck to spray off the asphalt. As he stepped off the truck to the ground he slipped and fell to the pavement, breaking his hip and elbow.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5646693706512451
6574,"On July 16, 2015, an employee was using a crank handle to manually turn the shaft of a cement mixer. When the machine started, the crank handle flew out and hit the left side of the employee's face. He was hospitalized for a complex left ear and left upper neck wound.","Abrasions, scratches","Abrasions, scratches","Soreness, pain, hurt-nonspecified injury",0.5568268299102783
6576,"On August 31, 2020, an employee fell while walking up the three steps on a pop wrap machine. His head and shoulder struck the floor and he suffered a scalp laceration, a head contusion, and a fractured shoulder. He was hospitalized.",Fractures (except skull fractures) and concussions,22,Fractures,0.4644317626953125
6577,"An employee was working on the replacement of a metal roof when he tripped over a gutter on the flat roof and fell through the plastic cover of a skylight landing 14.5 feet below on the concrete floor. The employee was hospitalized with fractures to a hip, the nose, and both wrists.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5559403896331787
6581,An employee was in a scissor lift troubleshooting a machine. The machine activated and the employee was pinned between the machine and the scissor lift railing resulting in six broken ribs.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.516742467880249
6583,"An employee was washing out an eviscerator machine when the water hose got tangled under the frame of the vacuum pump. As he worked to untangle the hose, he lost balance and started to fall, catching his left hand in the eviscerator. The eviscerator spoon caused an amputation to a finger and ruptured a flexor tendon.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5621891021728516
6587,"An employee was working with a circular saw in the deck department when the saw grabbed his right thumb, partially amputating the thumb tip.",Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.47051548957824707
6588,"An employee was on a ladder trimming a tree when he slipped and fell from the ladder, landing on his back. He was hospitalized with a back injury.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.522986650466919
6589,"An employee was working on the deck of the barge assisting with securing the dredge swing anchor. The employee placed his left hand between the anchor and the side of the barge. While lifting the anchor, the employee's left thumb was crushed and suffered a partial amputation (above the knuckle).","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5622463226318359
6591,"An employee got off a forklift he had been operating. The forklift rolled back onto him, pinning and breaking his leg.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5254528522491455
6593,"An employee tripped and fell from a single step to the ground, resulting in fractured right leg.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5241992473602295
6594,"An employee was driving a truck, pulling away from a plant, when six vape pen batteries in his right front pants pocket ignited. He suffered severe burns to the upper right leg.",Third or fourth degree heat (thermal) burns,Third or fourth degree heat,"Heat (thermal) burns, unspecified",0.5201621055603027
6595,An employee was moving pallets with an electric pallet jack. The employee was backing out of the aisle when falling pallets injured her legs.,"Cuts, lacerations","Cuts, lacer","Soreness, pain, hurt-nonspecified injury",0.523571252822876
6598,"An employee was using an overhead crane to move a 6,000-pound steel bar. As the bar was lifted, a bar behind it fell, hitting the bar that the employee was moving. That bar then swung and struck him in the left leg. The bar that fell also struck the employee's right leg. The right leg was amputated.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5680198669433594
6600,"An employee was preparing a garment to be pressed when the press activated and came down on her right  hand, resulting in burns.",Second degree heat (thermal) burns,Second degree heat (thermal,"Heat (thermal) burns, unspecified",0.5177397727966309
6601,"A door slammed on an employee's left little finger, cutting the fingertip severely.","Cuts, lacerations","Cuts, lacer",Amputations,0.5220403671264648
6603,An employee was removing teeth from a trackhoe bucket with a hammer. A piece of a tooth sheared off and punctured his stomach. He was hospitalized and underwent surgery to remove the piece.,"Major tears to muscles, tendons, ligaments","Major tears to muscles,","Cuts, lacerations, punctures without injury to internal structures",0.5290465354919434
6604,"An employee was climbing down an extension ladder. The employee fell about 6 feet to the concrete floor, landing on their head and suffering an injury that required 16 stitches.",Unknown,Cuts and lacer,"Open wounds, unspecified",0.5178308486938477
6607,"An employee was using a mop to clean the floor of a store when she slipped and fell. The employee sustained a left knee, left shoulder, and neck injury.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5198040008544922
6612,"An employee was cleaning glue build-up on glue rollers using a scraper when their right arm was caught between the rollers, resulting in a fractured hand.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5281007289886475
6619,"An employee was putting product on the shelves of a produce cooler vault when he fell from a step ladder, fracturing his left hip.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5283896923065186
6625,"An employee was holding a 4-inch pipe when it slipped and pinched his finger between the pipe and a steel bulkhead through which the pipe was being installed, resulting in a partial amputation of the left index finger.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5647468566894531
6626,An employee slipped and fell. The employee was hospitalized.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Traumatic injuries and disorders, unspecified",0.5243465900421143
6628,"An employee was operating a wood notching machine when the machine made contact with his fingers, resulting in partial amputations to three left-hand fingers.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5160009860992432
6630,"An employee tripped on a box while walking through a door, falling to the floor and fracturing the right hip.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5184481143951416
6632,"An employee was doing maintenance work from a ladder. The employee fell from the ladder, landing about 9 feet below and suffering an injury that caused bleeding from the head and the inability to move.","Cuts, lacerations","Cuts, lacer","Traumatic injuries and disorders, unspecified",0.5144939422607422
6633,An employee was moving a water tank. Their finger was in a hole in the handle when the water tank struck the barrier protecting the electrical panels and removed the fingertip.,"Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.515721321105957
6634,"An employee was walking on the job site when he stepped on a piece of plywood that was covering a hole. The plywood cover collapsed and the employee fell, hit his head, and fractured a wrist. The employee also sustained a head laceration.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.557443380355835
6635,"At a customer's facility an employee was moving a soda fountain dispenser on a pallet to the back of their truck for loading. The employee fell off his truck and landed on the asphalt ground, sustaining a fractured hip and bruises.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5545260906219482
6637,An employee was drilling holes in concrete in cattle pens to build fences when cattle in the area became spooked and started running. The employee rolled out of the way and was found unconscious.,Concussions,Concussions,"Traumatic injuries and disorders, unspecified",0.47283339500427246
6640,"An employee was installing a drainage pipe in a trench when the dirt trench walls collapsed on the employee, who suffered a broken pelvis and hip.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5297846794128418
6642,"An employee was in the back of a truck, loading it with product. The truck started and began to pull away from the dock. The employee fell out of the back of the truck and landed on the concrete ground. The employee suffered a broken ankle, a broken left tibia and fibula, and two broken ribs, and was hospitalized.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5597667694091797
6646,"An employee working at the asphalt plant was standing on a conveyor belt trying to dislodge a clump of material. The conveyor started and the employee was pulled under a pulley resulting in a broken sternum, seven broken ribs, and injuries that required stitches to the neck and chin area.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5603652000427246
6648,An employee was cutting plywood with a planer and lacerated three fingers on the right hand and amputated a fingertip. The planer was unguarded at the time.,"Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5227220058441162
6650,An employee was running cable underground through hand holes when they began feeling sick and breathing heavy. The employee was hospitalized for dehydration/heat illness.,"Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, unspecified",0.5216374397277832
6651,An employee test drove a stand-up model control pallet truck after a repair and lost control resulting in lower leg fractures that required hospitalization.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5196630954742432
6656,"An employee changed the regulator on an oxygen cylinder from an empty bottle to full. When the employee opened the gate valve to supply the oxygen, an ignition occurred and the gate valve ejected from the bottle, striking the employee. The employee suffered a fracture and laceration to the right hand and a contusion to the sternum.",Fractures (except skull fractures) and concussions,22,Fractures,0.469921350479126
6664,"An employee developed heat exhaustion (chest tightness, tiredness, and a headache) while hanging drywall.","Heat exhaustion, fatigue","Heat exhaustion, fatigue","Heat exhaustion, prostration",0.5245189666748047
6665,"An employee was pulling down a garage-style overhead door. The employee's right hand became tangled in the rope tied to the door handle. The metal door track then lacerated the employee's middle finger, causing a partial fingertip amputation.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5533034801483154
6670,"An employee was working near the edge of a pier and fell off the pier approximately 20 feet into the water. During the fall, the employee struck a barrier in the water. The employee sustained a fractured pelvis, a fractured right middle finger, fractured ribs, and a punctured lung.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,Fractures,0.5591750144958496
6671,"An employee was in the basket of an aerial work platform pressure washing a shaker roof. While rotating the wand, an unexpected pressure release occurred. The wand was one inch from his right knee and injected him with fluid at 2,900 PSI.","Electrical burns, unspecified","Electrical burns, unspecified","Puncture wounds, except gunshot wounds",0.5562629699707031
6673,A temporary employee was hospitalized for lacerations and contusions to the front and left side of his face after fighting another associate.,Unknown,Cuts and lacer,Cuts and abrasions or bruises,0.5172796249389648
6674,"An employee was transferring gas from a gas tank he was replacing on a vehicle and putting it into a gas can. The windbreaker the employee was wearing caused a spark due to static electricity, igniting the gas vapors and causing a flash fire. The employee suffered burns to his face and the top of his left hand.","Burns and other injuries, n.e.c.",Burns and other injuries,"Heat (thermal) burns, unspecified",0.5584979057312012
6675,Two employees were performing an initial assessment of a roof area when the injured employee stepped backward and fell 15-20 feet through a skylight.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Traumatic injuries and disorders, unspecified",0.5189847946166992
6679,"On September 30, 2017, at approximately 1:30 p.m., an employee was cleaning vines from a conveyor when the employee's right arm was caught in the conveyor, breaking the arm and hand.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5647742748260498
6685,"An employee was emptying pistons from a tray into a feeder bowl. The tray shifted while it was being moved, and its weight brought the employee's hand down onto the feeder bowl rim. His left little finger was crushed between the tray and the rim and was partially amputated.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5557289123535156
6686,"Employees were dumping powder from a super sack into a tank on a tanker trailer when a spark occurred, causing an explosion. One employee suffered burns to the face and eyes. A second employee suffered burns to the arms and face.",Electrical burns  any degree,Electrical burns  any,"Heat (thermal) burns, unspecified",0.5554721355438232
6687,Employee was unloading a trailer and slipped on ice in the parking lot and hit his head.,Cerebral and other intracranial hemorrhages,Cerebral and other,"Intracranial injuries, unspecified",0.5183279514312744
6689,"An employee was cleaning up supplies on a roof. The employee slipped on loose granules and fell from the roof to the ground at least 9 feet below, suffering a broken left wrist and a cut to the tip of the right middle finger.",Unknown,Fractures and cuts,Fractures,0.5812714099884033
6690,An employee's hands were caught in a centrifuge causing injury to the left index and middle fingers and the right ring finger.,"Cuts, lacerations","Cuts, lacer",Crushing injuries,0.5173933506011963
6692,An employee was standing in the workroom creating move-in packets for new residents when she fell and fractured her L-1 and L-2 vertebrae. The employee was hospitalized.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5186944007873535
6696,"An employee was cleaning a chiller when a coworker turned on the equipment. The paddle in the chiller struck the employee's right hand, breaking and lacerating the middle and ring fingers. The equipment was not locked/tagged out at the time of the incident.","Cuts, lacerations","Cuts, lacer",Fractures,0.5577263832092285
6697,An employee was injured when his hand was caught between a belt and pulley on a CNC machine.,Unknown,Cuts and lacer,Amputations,0.5178413391113281
6698,"An employee became ill due to heat stress while performing masonry work on a manhole, requiring hospitalization.","Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, unspecified",0.5206320285797119
6699,"An employee was delivering a reach truck to a customer. The employee was driving the truck up a ramp when the truck bottomed out, causing it to roll down the ramp and eject the employee to the ground. The employee suffered neck injuries and was hospitalized.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5597391128540039
6702,"The injured employee was standing by a bag house that that was approximately 27 feet away from where a discharge pipe was discharging wood pellets. A fire came out of the pipe and back flashed through a cooler and back through the piping system to the bag house where an explosion occurred. The employee sustained burns to the arms, neck, and torso.","Burns and other injuries, n.e.c.",7,"Heat (thermal) burns, unspecified",0.42039918899536133
6703,An employee was using a 3-point auger when they were caught in the machine and hospitalized.,Amputations,Amputations,"Traumatic injuries and disorders, unspecified",0.47393298149108887
6705,An employee was climbing down the back of his truck when the employee slipped on the wet tailgate and fell. The employee struck the tailgate and suffered a pelvic injury.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5172057151794434
6706,"An employee was part of a work crew that was conducting logging operations. The employee was cutting down a tree. When he had completed the cut and the tree started falling, a branch broke off and fell onto the employee causing a fractured vertebrae. He was hospitalized for surgery.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5620737075805664
6708,"An employee was on an 8-foot ladder hanging wire supports when he lost his balance, fell off the ladder, and struck the concrete floor, fracturing his elbow, hip, and vertebrae.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5650451183319092
6709,"On January 12, 2024, an employee was splicing a new roll of paper into a preconditioner on a corrugated line when the paper broke and the their right hand was caught in a nip point, resulting in a burn to their hand and a fractured wrist.",Fractures (except skull fractures) and concussions,22,Fractures and burns,0.4747605323791504
6710,"The injured employee was performing a parts inventory. Four parts-bins were being moved with a forklift by another employee. One of the bins collapsed and the load shifted. The upper bins fell, striking the injured employee and causing lacerations to the face requiring stitches, abrasions to the left side of the back, and fractures to the left scapula, one left rib, and the left clavicle.","Cuts, lacerations","Cuts, lacer",Fractures,0.5643815994262695
6713,An employee had arrived at the work site; he was stepping out of the passenger side of a vacuum truck and miss-stepped. He fell backward to the ground and sustained injury to the back of the head.,Cerebral and other intracranial hemorrhages,Cerebral and other,"Soreness, pain, hurt-nonspecified injury",0.5590577125549316
6714,The injured employee was standing on a trailer signaling a forklift operator who was loading pipe onto the trailer deck. The pipe rolled and the injured employee tried to stop the rolling pipe. The pipe knocked the employee off the trailer face first and then landed on the fallen employee. The employee was hospitalized for a fractured pelvis and collapsed lung.,Fractures (except skull fractures) and concussions,22,"Fractures and other injuries, n.e.c.",0.468839168548584
6715,"An employee was lifting an 8"" pipe to place it on a pickup truck when the pipe slipped out of his hand and fell on his right index finger. The pipe severed his index fingertip, which had to be surgically amputated.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5585348606109619
6719,"An employee experienced shortness of breath and dehydration while restocking shelves in a warehouse, requiring hospitalization.","Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, n.e.c.",0.5461654663085938
6724,"An employee was on a ladder installing fire dampers at a retail store when the employee fell from the ladder to the floor, sustaining a fracture to the right wrist and right pelvis.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5249197483062744
6725,An employee was observing and troubleshooting cement powder transfer equipment. He placed his right hand into adjoining piping while clearing cement powder from the pipe. His fingers entered the machinery and two of his fingers were struck by moving parts.,"Cuts, lacerations","Cuts, lacer","Soreness, pain, hurt-nonspecified injury",0.5598361492156982
6726,"On or about Saturday, April 9, 2016, at 8:00 a.m., an employee fell from a yard spotter to the concrete, suffering head trauma.",Intracranial injuries and injuries to internal organs,Intracranial,"Intracranial injuries, unspecified",0.5221695899963379
6728,"An employee was welding steel pieces that are approximately 120 inches in length, 90 inches wide, and 12 inches tall. An overhead crane was moving a part when the part fell and struck the employee's right leg. The employee was hospitalized with fractures to the femur and fibula.",Fractures (except skull fractures) and concussions,22,Fractures,0.4680662155151367
6730,"An employee was installing a 215-pound toggle into a crushing machine when the toggle slipped and fell onto his left ring finger, catching it between the toggle and the machine frame. His finger suffered an avulsion that led to a surgical amputation of his fingertip.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5584256649017334
6731,"The injured employee was standing near the end of a pipe rack installing a pin in the pipe stop. Another employee was utilizing a forklift nearby to move another set of pipe racks. As the forklift moved, it drove over a bump and bounced; the brakes were then applied and one side of the pipe rack fell off the forks and landed on the injured employee s right boot, pinning his boot against the ground and resulting in multiple fractures and lacerations to his right foot.",Fractures (except skull fractures) and concussions,22,Fractures,0.47138500213623047
6732,"An employee fell to the ground while repairing shingles on the roof of a private residence, requiring hospitalization for facial injuries and a torn aorta.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,Internal injuries to organs and blood vessels of the trunk,0.5203273296356201
6734,"An employee was helping replace plastic straps on a unit of corrugated boxes. He tripped on a plastic strap that had been removed during this process and fell to the floor, breaking the ball joint in his left hip.",Dislocation of joints,Dislocation of joints,Fractures,0.5685486793518066
6738,"An employee was in a bucket truck, swapping lashings of coaxial cables, when he was shocked. He suffered second- and third-degree burns to the left arm and the torso.",Second degree electrical burns,Second degree electrical burns,Third or fourth degree electrical burns,0.5232813358306885
6740,"An employee was on a ladder performing a cleaning operation when he lost his footing and fell onto a hard surface, injuring his back and requiring hospitalization.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5197901725769043
6742,"An employee was leaving the store for the evening and slipped and fell on the icy sidewalk sustaining multiple fractures. The employee fractured her left cheek, left wrist and pelvis.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5215399265289307
6744,An employee was working from a bucket truck when they began to experience heat-related illness.,"Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, unspecified",0.5199294090270996
6748,"An employee was in a work truck. When the truck stopped, the driver's-side sliding door slammed against the employee's hand, breaking fingers.",Amputations,Amputations,Fractures,0.4759495258331299
6750,"An employee was on a ladder conducting a pest control inspection on a single story home. The ladder slid out and the employee fell to the concrete about 7 feet below, suffering injuries to the ribs, pelvis, left leg, and lungs.","Fractures and other injuries, n.e.c.",Fractures and other,"Soreness, pain, hurt-nonspecified injury",0.5665316581726074
6753,An employee was retrieving a utensil that was going into the garbage disposal while cleaning dishes and sustained a partial amputation to two fingers on their right hand.,"Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5192704200744629
6754,"An employee was assembling parts in a clean room while wearing a new smock with a tightly woven hood. She became faint (possibly due to overheating), lost consciousness, and fell to the floor, breaking her hip. She was hospitalized, undergoing surgery.","Heat exhaustion, prostration","Heat exhaustion, prostration",Fractures,0.5586919784545898
6758,"An employee was using a powered saw to cut excess all-thread that was preventing him from placing insulation around a copper pipe. The employee was using his right hand to operate the saw while holding the all-thread with his left hand. The saw slipped and contacted with his left index finger, resulting in a fingertip amputation.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5579562187194824
6760,"On June 8, 2018, an employee was burned on the face, neck and back after opening a hot oil valve in the browning area.",Third or fourth degree heat (thermal) burns,Third or fourth degree heat,"Heat (thermal) burns, unspecified",0.5208418369293213
6762,"An employee fell off a ladder while trying to repair a broken overhead garage door. The employee landed on the ground and suffered a broken wrist, a broken orbital bone, contusions, and scrapes.",Fractures (except skull fractures) and concussions,22,Fractures,0.43277812004089355
6764,"An employee was clearing a jam in a machine used to extrude rubber when the employee's right middle finger came in contact with the ""wipe"" and was partially amputated.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5467398166656494
6765,"An employee was measuring natural gas levels in the vicinity of suspected damage to a natural gas line. An adjacent apartment building exploded and caught fire, and the employee suffered burns to the side of his face and his left hand. He was hospitalized.","Burns and other injuries, n.e.c.",Burns and other injuries,"Heat (thermal) burns, unspecified",0.5561938285827637
6768,An employee was picking up trash bags on a route and putting the bags in the back of a garbage truck. The employee was compacting the trash when one of the bags released vapor and dust from chlorine and pool cleaning chemicals. The vapor and dust contacted the employee's eyes and mouth and were inhaled. The employee was hospitalized with chemical irritation to the eyes and lungs.,"Chemical burns and corrosions, unspecified",Chemical burns and corros,"Swelling, inflammation, irritation-nonspecified injury",0.5639166831970215
6769,"On June 22, 2023, an employee was working at a power distribution substation. The employee set a metal reactor on a concrete base when their right hand was caught between the two objects, resulting in a partial amputation of the middle finger.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5554370880126953
6771,"An employee was positioning an empty tote on the back of a straight-body truck for securement. He lost his footing and fell to the ground. The tote then fell and struck the employee, resulting in fractures to vertebrae and ribs.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5568516254425049
6772,An employee was cutting the bands on a steel coil. The coil came back and cut his left wrist requiring surgery.,"Cuts, lacerations","Cuts, lacer","Cuts, lacerations, punctures without injury to internal structures",0.5273633003234863
6775,"On May 5, 2022, an employee was trimming aluminum window bars with a table router. While checking the vacuum collecting aluminum chips from the window bars, the router bit contacted the employee's left index finger, resulting in a partial amputation.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5568819046020508
6778,"On May 17, 2017, at 9:30AM, an employee was filling a bucket with hot tar when the spigot broke, allowing hot tar to splash and burn his left hand, right forearm, and face .",Third or fourth degree heat (thermal) burns,Third or fourth degree heat,"Heat (thermal) burns, unspecified",0.5552384853363037
6779,An employee was working outdoors and became ill due to heat exhaustion.,"Heat exhaustion, fatigue","Heat exhaustion, fatigue","Heat exhaustion, prostration",0.5152308940887451
6781,"An employee was placing a ladder against the main building to tie it off. As he climbed the ladder, he reached out with his right hand and grabbed the energized metal gutter on a drive-under canopy next to the main building and was shocked. This caused him to fall off the ladder, dislocating/breaking his right shoulder, and cracking his right shoulder blade and vertebrae. He was hospitalized.","Electrocutions, electric shocks","Electrocutions, electric",Fractures and dislocations,0.5625371932983398
6784,"A crew was pulling a 4-inch plastic gas pipe off a reel and straightening it for installation. The injured employee stepped up on the trailer to cut the last band holding the pipe in the coil on the reel. As he turned to step off the trailer, the end of the pipe rotated and sprung out of the cage surrounding the coil, striking the employee on the side of the head and knocking him off of the trailer into the roadway. The employee suffered head trauma that required hospitalization.",Cerebral and other intracranial hemorrhages,Cerebral and other,"Intracranial injuries, unspecified",0.5593211650848389
6785,"While restarting a compressor, an employee noticed the alternator belt was loose. The employee was tightening a bolt when an arc occurred, igniting natural gas vapors in the area and burning the employee's hands and face.","Electrical burns, unspecified","Electrical burns, unspecified","Heat (thermal) burns, unspecified",0.5744774341583252
6786,"An employee slipped on snow and ice and fell, suffering injuries to the left knee and hip.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,Traumatic injuries or exposures  unspecified,0.5164835453033447
6787,An employee was stepping off a lift and onto a roof. He stepped on a glass panel and fell through the roof a distance of roughly 20 feet. The employee sustained injuries to his back and legs. The employee was wearing fall protection but it was not connected to an anchoring point at the time of the fall.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5606200695037842
6788,"On September 18, 2019, an employee was about to remove a 1.5 gate bilge valve inside a vessel's engine room (offshore towing vessel) when he collapsed and then regained consciousness. He was hospitalized due to dehydration (heat stress).","Heat exhaustion, prostration","Heat exhaustion, prostration",Multiple effects of heat and light,0.5540978908538818
6789,An employee was crushed between a truck and a trailer resulting in a fractured and lacerated arm.,Fractures (except skull fractures) and concussions,22,Fractures,0.43112611770629883
6791,Two employees patrolling the U.S. border suffered from dehydration. One employee was hospitalized.,"Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, n.e.c.",0.528489351272583
6793,"An employee was operating a 12"" disc sander when the metal part he was working on got caught and it pinched and lacerated his left thumb and then popped up and struck his upper lip. This resulted in an amputation to the left thumb.",Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.5155999660491943
