,Text,Predicted Label,LLM Response,True Label,Prediction Time
3721,"An employee was checking for supplies on a loading dock. The employee tripped over a curb stop on the dock and fell, suffering a hip/upper femur injury.",Unknown,"Soreness, pain, hurt-nonspecified",Fractures,0.5202944278717041
3726,"An employee was ascending a tree. At 20 feet, he wrapped his climbing lanyard around a limb. When he put his weight on it, the limb broke, and he fell 20 feet, hitting a branch on the way down. He suffered forward shift vertebrae injuries.",Unknown,"Soreness, pain, hurt-nonspecified",Herniated discs,0.5320894718170166
3732,An employee collapsed while filing and struck their head when they fell to the ground.,"Intracranial injuries, unspecified","Intracranial injuries, unspecified","General symptoms, unspecified",0.4852104187011719
3733,An employee was installing satellite TV at a private residence and passed out due to heat illness.,"Effects of heat and light, unspecified","Effects of heat and light, unspecified",Heat syncope,0.4304463863372803
3736,Two employees were switching circuits in a circuit breaker when an arc flash/blast occurred. They were running from the blast when an oil-filled transformer exploded burning the employees. One of the employees was hospitalized due to the burns.,Electrical burns  any degree,Electrical burns  any degree,"Heat (thermal) burns, unspecified",0.38556647300720215
3740,An employee was installing a wood beam as part of the framing for the garage of a new home construction. He was carrying the beam up an A-frame ladder when he lost his balance and fell. The beam fell on top of him. He sustained an eye injury and head laceration.,Unknown,"Soreness, pain, hurt-nonspecified","Multiple traumatic injuries and disorders, n.e.c.",0.5313625335693359
3746,"Employees were attaching a new liquid valve to an ammonia nurse tank. The wrench slipped and one employee fell off the side of a truck bed, landing on the ground and suffering a head laceration and spinal cord swelling.","Swelling, inflammation, irritation-nonspecified injury","Swelling, inflammation, irritation-nonspecified injury","Traumatic injuries to spinal cord, unspecified",0.5133707523345947
3747,"An employee was walking alongside a forklift loaded with frames. The frames began to fall, and the employee tripped and fell while moving to avoid them. The forklift then ran over the employee's foot. The employee was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5212409496307373
3748,"An employee was unloading lumber from a flatbed truck and fell backward off the back of the truck to the ground 4 feet below. The employee was hospitalized for brain swelling, a fractured collarbone, a fractured hip and memory loss.",Fractures,Fractures,Cerebral and other intracranial hemorrhages,0.24593639373779297
3769,"An employee was closing a dock door that was propped open with a board. As the employee removed the board, the door fell and struck them. Their ankle was dislocated and they sustained an injury to the right leg that required hospitalization.",Dislocation of joints,Dislocation of joints,"Soreness, pain, hurt-nonspecified injury",0.2916371822357178
3770,"On June 2, 2019, an employee was aligning watermelons on a conveyor belt when a forklift pushed a flat plastic pallet against his feet. He suffered an injury to the right ankle and was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.526007890701294
3775,"An employee was repairing the running board of a vehicle when the vehicle's door was opened, catching the employee's finger in the pinch weld of the door. The employee's right ring fingertip was fractured and skin and the fingernail were amputated.",Amputations,Amputations,Fractures,0.24779009819030762
3779,"An employee slipped and fell, hitting her eye on a doorknob as she fell. She injured her eye/retina and was hospitalized.","Intracranial injuries, unspecified","Intracranial injuries, unspecified","Soreness, pain, hurt-nonspecified injury",0.49262166023254395
3782,An employee as attempting to stop the fan belt on a fan motor pulley when the pulley lacerated his right middle finger.,"Cuts, lacerations","Cuts, lacerations",Amputations,0.3978288173675537
3788,"An employee was attempting to replace a gasket in a valve on a separator trailer when he fell and struck a tire rim that was on the ground, breaking ribs and suffering spleen damage.",Internal injuries to organs and blood vessels of the trunk,Internal injuries to organs and blood vessels of the trunk,"Fractures and other injuries, n.e.c.",0.5524892807006836
3791,"An employee was cleaning a room. When she picked up a backpack and chairs, she developed pain in her lower right abdomen.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5150928497314453
3798,An employee experienced heat-related illness and was hospitalized after working outside changing crossties on a railroad track.,"Effects of heat and light, unspecified","Effects of heat and light, unspecified","Heat exhaustion, prostration",0.4281289577484131
3800,An employee was performing maintenance at a cell site when a bug landed on the employee's chin and stung him. He went to his vehicle and observed that the bite started to swell. He was hospitalized.,"Swelling, inflammation, irritation-nonspecified injury","Swelling, inflammation, irritation-nonspecified injury","Poisoning, toxic, noxious, or allergenic effect, unspecified",0.5135524272918701
3805,An employee was hospitalized after receiving a bite from a cat undergoing veterinary care.,"Traumatic injuries and disorders, unspecified","Traumatic injuries and disorders, unspecified","Puncture wounds, except gunshot wounds",0.45905518531799316
3806,"An employee was hooking up propane lines for heat at a construction site when propane spewed from the lines, covering the employee's hands. Another line then flared, flashing back at the employee and causing minor burns to the head. The employee's hand suffered frostbite from the propane, requiring hospitalization.","Heat (thermal) burns, unspecified","Heat (thermal) burns, unspecified",Frostbite,0.4842519760131836
3808,"On March 18, 2022, an employee was removing a broken-off piece of aluminum from inside a machine. A limit switch closed, the machine's carriage moved forward, and the employee's arm was caught between the carriage and the die face. The employee suffered a crushed hand and a broken arm and was hospitalized.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.254716157913208
3811,"An employee was riding on the side of a forklift being driven by a coworker. The employee riding on the side of the forklift fell off, and the forklift rolled over the employee's leg.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.538898229598999
3812,An employee was trying to set a bucket of tools and parts into a modular apartment. His right foot was caught under a caster/wheel that the apartment rolled on. He suffered two broken toes and a wound that required 25 stitches in his right foot; he was hospitalized.,Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.24901819229125977
3818,"An employee was trying to move a trailer off the assembly line with help from coworkers. The trailer slid sideways and fell off its dolly. When the trailer hit the floor, the open tilt deck slammed shut onto the injured employee's left hand, severely lacerating it.","Cuts, lacerations","Cuts, lacerations",EXPOSURES TO DISEASE-NO ILLNESS INCURRED,0.39197421073913574
3820,"While an employee was operating a forklift at the loading dock, the tractor-trailer moved away from the dock plate. The forklift fell off the tractor-trailer or the dock and impacted the ground. The operator was hospitalized for a concussion and fractured vertebrae.",Unknown,Fractures (except skull fractures) and conc,Fractures (except skull fractures) and concussions,0.5636169910430908
3826,"An employee was riding on the right rear step of a refuse truck when the compaction mechanism cycled to clear the waste contents in the hopper area. As the mechanism was cycling, the employee repositioned his right hand off of the grab handle to get a better grip. His hand went into the path of the moving compaction mechanism, resulting in amputation of the employee's right index finger at the second knuckle.",Amputations,Amputations,Amputations involving bone loss,0.25849246978759766
3839,An employee was setting up on block one when his left-hand middle and ring fingers got crushed by a cylinder.,Crushing injuries,Crushing injuries,Amputations,0.24608159065246582
3840,"An employee was working on a car's coil spring when the spring came loose and a tool struck him in the face. The employee suffered a cut hand, a broken nose, and eye damage.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.2477409839630127
3847,An employee was cutting up felled trees. The tree supporting the tree he was cutting snapped back and struck the employee in the knee. The employee suffered a fractured knee and torn ligaments.,"Fractures and other injuries, unspecified","Fractures and other injuries, unspecified","Fractures and other injuries, n.e.c.",0.4818148612976074
3855,"An employee was guiding a tree with both hands while it was strapped to the boom of a front end loader. The employee slipped and lost his balance, and one of the loader's front tires ran over his right leg and ankle.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5554685592651367
3869,"An employee was pushed to the ground by a patient, resulting in an abdominal injury.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5160689353942871
3883,An employee was connecting a digger/derrick hoisting hook to a material trailer. The digger/derrick started picking up the trailer and the hook slipped off. The hook struck the employee in the face causing blunt force trauma to the face including facial fractures and coma.,Fractures,Fractures,"Intracranial injuries, n.e.c.",0.24377822875976562
3895,"An employee was in a full bite suit, training a police dog on bite techniques. The dog chased the employee, then jumped and bit the suit, knocking the employee off balance. The employee contacted the ground, fracturing and dislocating the lower leg.",Fractures,Fractures,Fractures and dislocations,0.24529814720153809
3903,"On November 14, 2023, at 10:45 p.m., an Ace Roofing employee was climbing a ladder to perform a roof inspection. The ladder slipped on wet and icy ground and the employee fell 10 to 12 feet to the ground. The employee sustained a collapsed lung and fractures to vertebrae and ribs.",Internal injuries to organs and blood vessels of the trunk,Internal injuries to organs and blood vessels of the trunk,"Fractures and other injuries, n.e.c.",0.5334441661834717
3910,An employee suffered injuries to the left leg and shoulder after falling to the ground while picking up a piece of wood.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5216071605682373
3911,"An employee was performing repairs on a shredder machine when a shaft fell and caught his left index and middle fingers, causing broken fingers and tendon injuries.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified","Fractures and other injuries, n.e.c.",0.47600698471069336
3913,An employee was working on a concrete truck when the employee's hand was caught in a rotating mixer drum.,"Traumatic injuries and disorders, unspecified","Traumatic injuries and disorders, unspecified","Soreness, pain, hurt-nonspecified injury",0.43652939796447754
3915,"An employee was operating a straddle carrier when a crane's spreader bar struck the carrier during ship loading operations. The employee was ejected and fell approximately 25 feet, landing on top of a container. The employee suffered a broken right femur that had to be surgically amputated.",Amputations,Amputations,Fractures,0.24805951118469238
3917,An employee suffered a back injury and required hospitalization after the employee's chair broke.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5333335399627686
3928,"An employee was near the copy machine behind the commercial desk when she tripped over an electrical cord, falling and hitting her head on the floor. She sustained a subdural hematoma, a cut above the left eye and pain in the left arm and right knee. She was hospitalized.",Unknown,Cerebral and other intracranial hemorrh,Cerebral and other intracranial hemorrhages,0.5269362926483154
3929,An employee was retrieving material from a warehouse racking system. The employee's head struck a metal cross-beam on a storage rack.,"Intracranial injuries, unspecified","Intracranial injuries, unspecified","Soreness, pain, hurt-nonspecified injury",0.46433520317077637
3934,"An employee was working on a brake assembly by installing a pin into the manual brake lever, from the bottom side underneath the railcar, when a fellow employee performed a brake test. The employee's finger was caught in the manual brake assembly resulting in injury and possible amputation.",Amputations,Amputations,"Soreness, pain, hurt-nonspecified injury",0.25348854064941406
3940,"An employee was operating a lift to load ingredients when the metal container fell on top of him, resulting in a back injury that required hospitalization.",Unknown,"Soreness, pain, hurt-nonspecified",Traumatic injuries or exposures  unspecified,0.5571775436401367
3945,"An employee fell, striking his head on the side of a building and then on a concrete step landing area. He suffered serious face/head injuries.","Intracranial injuries, unspecified","Intracranial injuries, unspecified","Soreness, pain, hurt-nonspecified injury",0.4720468521118164
3951,"An employee fell to a concrete floor, hitting his head and suffering a fracture, loss of consciousness, and possible bleeding in the brain.",Fractures,Fractures,Skull fracture and intracranial injury,0.24066376686096191
3952,"An employee was walking between the dining room and kitchen when she tripped over the flipped corner of a mat. She fell forward, hitting the front of her face on the ground and injuring her neck. She was hospitalized and had surgery.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5234830379486084
3953,"An employee was climbing down the ladder of a front end loader. He fell at the last step, landing on his right foot about 3 feet below and suffering a twisted ankle. He was hospitalized, requiring surgery.",Unknown,"Soreness, pain, hurt-nonspecified",Dislocation of joints,0.5355591773986816
3957,Employee was standing underneath a bridge under construction when a 2x4 piece of lumber fell off the bridge and struck him in the shoulder. He was hospitalized as a result.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5263185501098633
3958,An employee fell onto pavement while loading parts into a van for delivery.,"Traumatic injuries and disorders, unspecified","Traumatic injuries and disorders, unspecified",Cerebral and other intracranial hemorrhages,0.4297964572906494
3962,"An employee was removing an RTD sensor with a wrench when a release of hot, caustic water caused second-degree burns to the employee's chest, left arm, and hand. The employee was hospitalized.",Second degree chemical burns and corrosions,Second degree chemical burns and corrosions,Second degree heat (thermal) burns,0.4250354766845703
3965,"An employee was moving a converter dolly for a tandem trailer. While pushing the converter dolly, the employee felt a pop in his lower back, followed by severe pain. He was hospitalized with two bulging discs and a fractured vertebra.",Fractures,Fractures,Fractures and dislocations,0.24678754806518555
3967,"An employee was adjusting a tractor trailer to put it on dolly legs when the trailer shifted, causing the trailer crank to spin and come down on the employee's head. The employee suffered a concussion and broken facial bones.",Unknown,Fractures (except skull fractures) and conc,Fractures (except skull fractures) and concussions,0.5239760875701904
3969,An employee passed out while preparing trays in the kitchen due to the heat.,"Effects of heat and light, unspecified","Effects of heat and light, unspecified",Heat syncope,0.42668747901916504
3973,An employee was pushing a snow blower and struck something that was under the snow causing the snow blower to flip and strike the employee resulting in a back injury.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5169227123260498
3977,An employee was moving a scissor lift when it came down on his left ankle.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5332648754119873
3979,Two employees were overcome by fumes that were emitted into their work area from epoxy being applied to the floor in the garage.,Unknown,"Poisoning, toxic, noxious, or","Poisoning, toxic, noxious, or allergenic effect, unspecified",0.5290992259979248
3980,"An employee was exiting their car at a fuel pump island when their knee struck the car door, resulting in a blood clot.",Unknown,Blood clots,"Traumatic injuries and disorders, n.e.c.",0.24423003196716309
3988,"At about 10:15 a.m., an employee entered an operating room that had recently been ""turned over."" He slipped on the wet floor as he entered the room, falling to the floor and hitting his neck, head, and shoulder. He suffered swelling and contusions to two vertebrae in his neck.","Swelling, inflammation, irritation-nonspecified injury","Swelling, inflammation, irritation-nonspecified injury","Nonspecified injuries and disorders, n.e.c.",0.5248029232025146
3990,An employee was working outside in the heat and humidity. At the end of the day the employee felt ill and was hospitalized for dehydration and kidney failure.,"Effects of heat and light, n.e.c.","Effects of heat and light, n.e.c.",Effects of heat  n.e.c.,0.5182113647460938
3991,"A front-end loader had been flipped over upright, and employees were getting ready to unload its bucket. When pressure on the hydraulic lines was released, the bucket lowered quickly and crushed an employee who had walked beneath it. The employee suffered three broken upper-back vertebrae and a punctured lung.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified","Fractures and other injuries, n.e.c.",0.4844212532043457
3993,"An employee was working from an 8-foot ladder to install a de-energized conduit wire. The employee was pulling wire above a grid ceiling when they experienced an electrical shock and fell from the ladder to floor, resulting in a head laceration in addition to shock injuries.","Electrocutions, electric shocks","Electrocutions, electric shocks","Surface, flesh wounds and burns, electrical injuries",0.38164830207824707
3997,"An employee was performing his routine job duties when he passed out, possibly due to high heat exposure. He was hospitalized.","Effects of heat and light, unspecified","Effects of heat and light, unspecified",Heat syncope,0.4328022003173828
3999,An employee was dismounting a powered industrial truck. The vehicle went into reverse and injured the employee's foot and ankle.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5385723114013672
4007,"An employee was guiding a co-worker as they drove a vehicle onto a four post lift. The co-worker attempted to brake but hit the gas pedal instead, causing the vehicle to accelerate and pin the employee to a toolbox. The employee suffered injuries including a spinal fracture, cracked ribs, a lacerated spleen and a hematoma on right side of body that required hospitalization.",Internal injuries to organs and blood vessels of the trunk,Internal injuries to organs and blood vessels of the trunk,Multiple severe wounds and internal injuries,0.5568878650665283
4009,An employee lost consciousness while operating light construction equipment due to heat illness and was hospitalized.,"Heat exhaustion, prostration","Heat exhaustion, prostration",Heat syncope,0.3458878993988037
4012,"An employee was struck by a car while crossing the street to retrieve a trash tote. The employee was hospitalized with a head/brain injury; a broken back, leg, ankle, knee, and forearm; and broken ribs.",Fractures,Fractures,"Fractures and other injuries, unspecified",0.2471022605895996
4014,"An employee was walking in the vehicle check-in area, tripped on a manhole cover and fell to the ground. The employee sustained cuts on his face, a torn muscle in the left leg, and a pulled hamstring in the left leg.","Cuts, lacerations","Cuts, lacerations","Major tears to muscles, tendons, ligaments",0.38968849182128906
4017,"An employee was going to heat up a burrito in the dog house (work trailer). When the employee went to turn on the stove/cook top, a flash fire occurred due to gas accumulation. The employee sustained burns to the face and neck, and had second degree burns on both hands.",Second degree electrical burns,Second degree electrical burns,Second degree heat (thermal) burns,0.2924048900604248
4025,"An employee's electronic cigarette batteries ignited, catching his pant leg on fire and leading to second degree leg burns.",Second degree electrical burns,Second degree electrical burns,Second degree heat (thermal) burns,0.2990856170654297
4030,An employee was hospitalized with lower back pain after lifting patients at the hospital.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5187983512878418
4032,An employee was operating a water ride and fell into the water striking the boat. The employee was hospitalized with chest pain.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5214693546295166
4033,An employee was clearing a jam in a machine. The employee's right thumb became stuck in the machine and the employee suffered a laceration and removal of the nail.,"Avulsions, enucleations","Avulsions, enucleations",Multiple types of open wounds,0.4362010955810547
4034,"An employee was cleaning out a feed tube when their left ring finger was caught in a hopper on the air solenoid actuator, resulting in amputation of the finger.",Amputations,Amputations,Amputations involving bone loss,0.24380970001220703
4042,"While extinguishing a fire in a warehouse, an employee inhaled smoke and became dehydrated.","Effects of heat and light, n.e.c.","Effects of heat and light, n.e.c.","Poisoning, including poisoning-related asphyxia",0.5382368564605713
4044,"An employee went to change tooling on a routing machine when the machine crushed and cut his left thumb, ring, and little fingers.","Cuts, lacerations","Cuts, lacerations",Crushing injuries,0.38541340827941895
4047,"An employee was on an extension ladder mounting a dish at a residence when wasps stung him several times and he fell off the ladder. He suffered a pinched nerve and numbness in his upper arms/neck, requiring hospitalization.",Unknown,Nerve injuries  unspecified,Pinched nerve,0.34221506118774414
4051,An employee was using a battery powered grease gun to service a pallet jack. The hose of the grease gun developed a pinhole leak and grease was injected into the employee's right hand.,"Puncture wounds, except gunshot wounds","Puncture wounds, except gunshot wounds",Traumatic injuries or exposures  unspecified,0.43260836601257324
4054,"An employee was skiing down a trail when he fell, striking his head on the ground and suffering a concussion with brain bleeding and two broken ribs.",Unknown,Fractures (except skull fractures) and conc,Cerebral and other intracranial hemorrhages without skull fracture,0.5361130237579346
4056,"The employee was performing geotechnical and environmental drilling services using a truck-mounted drill rig as well as common drilling tools such as drill rods, bits and samplers. The employee suffered from dehydration and heat exhaustion. The employee was hospitalized.","Effects of heat and light, n.e.c.","Effects of heat and light, n.e.c.",Multiple effects of heat and light,0.5358033180236816
4058,"An employee standing at the end side of the MC700 press placed his right hand into the pinch point. The press started moving and gripped his hand, injuring three fingers.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5224344730377197
4061,"An employee was removing a pressurized cap from the coolant tank on an excavator when it blew off resulting in first and second degree burns to his right arm from the hot coolant. In addition, the employee jumped from the excavator in reaction to the burns and broke his leg. He was hospitalized.",Second degree heat (thermal) burns,Second degree heat (thermal) burns,"Heat (thermal) burns, unspecified",0.43416690826416016
4064,"An employee was struck by an order picker and was caught between rack shelving and the picker, breaking ribs and suffering internal injuries. He was hospitalized.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24670863151550293
4068,An employee was using a pump to add product containing chorine dioxide to a water tower and chiller system. The employee was hospitalized for possible chorine dioxide inhalation exposure.,Unknown,"Other respiratory system symptoms-toxic, noxious,","Poisoning, toxic, noxious, or allergenic effect, unspecified",0.5270731449127197
4074,An employee suffered a lower back injury while stocking shelves in a grocery department.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.552553653717041
4075,"An employee was dumping a load of pulp material from a tractor trailer when part of the load became stuck in the elevated position, causing the load to become unstable. The trailer then flipped over, ejecting the employee out of the cab and onto the ground. The employee suffered fractured ribs and fluid on the lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2465825080871582
4076,"An employee was pushing a car out of a service bay. The car kept rolling and the employee tried to stop the vehicle from rolling into a parked vehicle. The car struck the employee and their leg was caught between the two vehicles, resulting in a hip dislocation and bruising. The employee was hospitalized.",Dislocation of joints,Dislocation of joints,Dislocations,0.290999174118042
4093,"On August 21, 2017, an employee was on top of an 8-foot high box moving a pallet when he lost his balance and fell to the ground, injuring his head and torso.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5331025123596191
4094,"An employee was backing up a vehicle into a space in the garage when his foot became stuck on the accelerator, causing the vehicle to drive forward, through a ticketing booth, and strike another employee. The employee that was struck sustained a left femur fracture, a pelvic fracture, and internal bleeding.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.2534029483795166
4104,"A mobile conveyor was moved out of place for cleaning. An employee tripped over the angle iron bracing that remained on the floor. She fell forward, injuring her right arm and shoulder. She was transported to Lehigh Valley Hospital in Hazleton, then admitted to Lehigh Valley Hospital in Allentown when she experienced loss of feeling in her right hand.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5324771404266357
4122,"An employee was unhooking power cables from a barge when the metal handle of a cable came in contact with the plug, causing an arc flash. The employee was burned on the arm and torso.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.3818323612213135
4126,An 18-inch pipe rolled off the forks of a loader when the clamps were lowered. Two employees' legs were pinned between the pipes.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5494832992553711
4127,"An employee was on top of a trailer rigging steal beams so that they could be lifted when he fell off the trailer to the ground, injuring his right shoulder and lower back.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5520479679107666
4130,"On September 24, 2022, two employees were cleaning an aseptic processor room. When a stainless steel filter housing lid clamp was removed, sodium hydroxide solution heated to 170 degrees escaped and sprayed out onto the two employees. One of them suffered second-degree burns to the arms and shoulder.",Second degree chemical burns and corrosions,Second degree chemical burns and corrosions,Second degree heat (thermal) burns,0.4332587718963623
4138,"On August 16, 2019, an employee was climbing a scaffold ladder carrying a wire spool. He fell to the ground about 15 feet below, injuring a vertebra in his lower back.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.520625114440918
4141,"At around 7:45 AM, an employee was troubleshooting a blockage in the pipeline that circulates oil from the fryer to the oil filter machine. Pressurized air in the system caused the oil within the pipeline to surge back into the enclosed fryer. Oil then sprayed through small openings in the fryer and burned the employee. The employee was hospitalized with burns to the back of the neck and upper shoulders.","Heat (thermal) burns, unspecified","Heat (thermal) burns, unspecified",Thermal burns  degree unspecified,0.4457740783691406
4145,"An employee was working to pull out an enclosed cab tractor that was stuck. A chain was hooked to the front of the tractor and the tail end of a flatbed truck. The tractor began to inch forward when the chain parted. The chain went through the windshield of the tractor and struck the employee in the chest resulting in a chest wounds, a broken left collarbone, and a collapsed lung.",Internal injuries to organs and blood vessels of the trunk,Internal injuries to organs and blood vessels of the trunk,"Fractures (except rib, trunk fractures) and internal injuries",0.5323183536529541
4146,Employee was struck in his back with a chain while walking behind a vehicle-mounted drilling rig.,"Traumatic injuries and disorders, unspecified","Traumatic injuries and disorders, unspecified","Soreness, pain, hurt-nonspecified injury",0.42693185806274414
4150,"On June 27, 2024, employee 1 was operating a concrete dump buggy, transferring and pouring concrete. He went to maneuver around a stationary skid steer to get another load of concrete. While turning, the operator station of the concrete dump buggy contacted the forks of the skid steer. The forks punctured the underside of the employee's boot causing a laceration to the underside of his right foot.","Cuts, lacerations","Cuts, lacerations","Cuts, lacerations, punctures without injury to internal structures",0.385883092880249
4158,An employee bumped into a box and a milk crate on top of it fell and hit her knee.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5250308513641357
4163,"An employee was operating a planer when a piece of wood got stuck in the output roller. The employee attempted to remove the stuck piece of wood and caught her arm in the roller. She suffered a broken and displaced thumb, a crushed forearm and lacerations to the arm.",Fractures,Fractures,"Multiple traumatic injuries and disorders, n.e.c.",0.2640993595123291
4166,"An employee was testing a compressor motor by connecting an extension cord to it when a 480-volt power outlet exploded, burning the employee's hands and requiring hospitalization.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.38578319549560547
4168,"An employee was unloading a warehouse truck. While backing out, he tripped over another pallet and fell. His foot/leg was pinned between two pallets resulting in an internal injury to a vein.",Internal injuries to organs and blood vessels of the trunk,Internal injuries to organs and blood vessels of the trunk,"Traumatic injuries and disorders, n.e.c.",0.5196125507354736
4170,"An employee was changing out porcelain bells to polymer bells on a single phase conductor and received an electrical shock, resulting in first degree burns under his right arm and second degree burns in his left armpit.",Electrical burns  any degree,Electrical burns  any degree,Second degree electrical burns,0.38237667083740234
4172,"On July 19, 2018, an employee was installing a brace assembly. While stretching over machinery, he sneezed and injured his back.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5197651386260986
4178,"A special needs child got agitated and attacked an employee as they were driving.  An aid was on the bus and attempted to restrain the child, but was unable to prevent the attack. The employee suffered whiplash, a partially collapsed lung, right shoulder sprain, and a concussion. The employee was hospitalized.","Multiple traumatic injuries and disorders, unspecified","Multiple traumatic injuries and disorders, unspecified",Intracranial injuries and injuries to internal organs,0.4710090160369873
4182,The injured employee was helping a co-worker unpack a front load washer in the main drive aisle between appliances and plumbing. The injured employee went to step backwards and tripped. He fell backwards and landed flat on his back and his head struck the floor. He sustained a suspected brain bleed and concussion.,Concussions,Concussions,"Multiple intracranial injuries, n.e.c.",0.24932479858398438
4183,"An employee was making parts on a 300-ton press when the shot key of the machine dislodged and struck the employee in the stomach, resulting in a possible liver laceration.","Cuts, lacerations","Cuts, lacerations",Internal injuries to organs and blood vessels of the trunk,0.3827650547027588
4186,"On August 7, 2023, at a one-story building, an employee was climbing down a 14-foot fixed ladder after recovering the refrigerant from an air conditioning unit. He fell off the ladder and landed on the concrete floor, suffering three broken ribs, a broken nose, a broken wrist, and a bruised lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24623751640319824
4199,The employee was walking from the parking lot to work. She stepped up onto the curb and fell injuring her knee cap and nose.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5172512531280518
4204,An employee was operating an electric hand truck. The controls struck an upright on a storage rack; the employee's hand was caught and injured between the controls and the storage unit.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5216026306152344
4211,An excavator was being used as a crane to perform rigging operation. An employee was guiding additional drainage into place when their right index finger was caught between the wire rope and the load resulting in medical amputation at the first knuckle.,Amputations,Amputations,Amputations involving bone loss,0.2503845691680908
4213,"An employee was taking batteries from a conveyor belt and placing them on the lift table for shipping. The employee stepped backward, tripped on the anti-fatigue mat, and fell to the floor, suffering a right hip injury.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.533440113067627
4214,"An employee of Dreisilker was working as a field service technician, performing infrared testing for a customer. The employee was walking away while a third-party contractor employee was closing the door of a fuse box. An arc flash came from the fuse box and burned both employees, and they were both hospitalized. The Dreisilker employee sustained burns to the right hand, and on the left side of the neck, forearm and face.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.3955657482147217
4216,"A materials delivery truck got stuck in mud. Employees planned on using a loader to pull it out. While in the process of hooking the back of the loader to the delivery truck, the loader rolled backwards and pinched the injured employee between the truck and the loader.",Unknown,"Soreness, pain, hurt-nonspecified","Traumatic injuries and disorders, unspecified",0.5232644081115723
4217,"An employee fell to the floor while walking out of a bakery freezer, suffering a right ankle injury.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5315544605255127
4223,"Employee #1 was walking in an area where employee #2 was nailing a bottom plate with a nail gun. A nail from the nail gun bounced off a board, hitting employee #1 in the neck and causing windpipe trauma.",Traumatic injuries or exposures  unspecified,Traumatic injuries or exposures  unspecified,"Soreness, pain, hurt-nonspecified injury",0.4340503215789795
4225,An employee's right foot was struck by and caught between two forklifts resulting in a puncture wound and laceration to the right foot.,"Cuts, lacerations","Cuts, lacerations",Multiple types of open wounds,0.37784767150878906
